,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Error,totalSeasons
454,Inside the World's Toughest Prisons,2016–2018,TV-MA,20 Apr 2016,47 min,Documentary,N/A,N/A,"Raphael Rowe, Paul Connelly","Imagine being in jail. Now imagine living in a foreign country. Scary? Paul Connelly takes you inside these jails. He shows what living conditions are for the inmates, as well as the guards. You'll never look at prison the same.",English,UK,N/A,https://m.media-amazon.com/images/M/MV5BMTlkMGYyOTQtODM4ZS00NWJiLTlhMmUtYTM3YzY0NjI4NWQxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,"1,051",tt6322264,series,,,,,True,,N/A
455,Travelers,2017,N/A,01 Dec 2017,N/A,Short,Jay Webster,Jay Webster,"Nick Devlin, Russell Herrera Jr., Cornelius Johnson, Tabitha Littlefield",N/A,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNGRjZjE4YzQtZjM3NS00ZjQ4LWEwMTMtNmU5OTFjOTNlNmM5XkEyXkFqcGdeQXVyMjgyMTMwNTI@._V1_SX300.jpg,[],N/A,N/A,N/A,tt7700020,movie,N/A,N/A,N/A,N/A,True,,
456,Tidelands,2018–,TV-MA,14 Dec 2018,60 min,"Crime, Drama, Fantasy",N/A,"Stephen M. Irwin, Nathan Mayfield, Leigh McGrath, Tracey Robertson","Charlotte Best, Marco Pigossi, Aaron Jakubenko, Mattias Inwood","After an ex-con returns to her fishing village, a dead body leads her to uncover the secrets of the town and its half-siren, half-human residents.",English,Australia,1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMTgxMzY3MjgzNF5BMl5BanBnXkFtZTgwODY0OTI4NjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",N/A,7.0,"5,770",tt6898970,series,,,,,True,,1
457,Roma,2018,R,21 Nov 2018,135 min,Drama,Alfonso Cuarón,Alfonso Cuarón,"Yalitza Aparicio, Marina de Tavira, Diego Cortina Autrey, Carlos Peralta",A year in the life of a middle-class family's maid in Mexico City in the early 1970s.,"Spanish, Mixtec, English, Japanese, German, French, Norwegian","USA, Mexico",Won 3 Oscars. Another 249 wins & 209 nominations.,https://m.media-amazon.com/images/M/MV5BMTU0OTc3ODk4Ml5BMl5BanBnXkFtZTgwMzM4NzI5NjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Metacritic', 'Value': '96/100'}]",96,7.7,"125,036",tt6155172,movie,N/A,N/A,N/A,N/A,True,,
458,The Innocent Man,2018,TV-MA,14 Dec 2018,284 min,"Documentary, Crime",N/A,"Ross M. Dinerstein, Clay Tweel","Heather McPhaul, Maura Antas, J.J. Arends, Serena Burns","The story of Ron Williamson, a man who sat on Oklahoma's death row for 11 years for a crime he didn't commit. Based on John Grisham's ""The Innocent Man: Murder and Injustice in a Small Town.""",N/A,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTg3NjU3MTQ0OV5BMl5BanBnXkFtZTgwMzQwMzA4NjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,"4,125",tt0914376,series,,,,,True,,1
459,Inside the Real Narcos,2018–,N/A,14 Dec 2018,45 min,"Documentary, Crime",N/A,N/A,Jason Fox,"As the name suggests, a former special agent delves into the lives of the real narcos performing the drug trade in Mexico, Colombia and Peru",N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMDA5MWJhNDAtNGJiZi00OWM5LWIyZmItNTIxMjRiYjA1NTM3XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}]",N/A,7.5,396,tt9437310,series,,,,,True,,1
460,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
461,The Fix,2018–,TV-MA,14 Dec 2018,30 min,"Comedy, Talk-Show",N/A,N/A,"Jimmy Carr, D.L. Hughley, Katherine Ryan, Mona Chalabi",Host Jimmy Carr attempts to solve the world's biggest problems through comedy.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYTNhMjQ4ZmMtZjAwOC00NmZmLWFhNTQtMThjZWFkNjAzMGRjXkEyXkFqcGdeQXVyNzg1NDY3OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",N/A,7.1,"1,326",tt5960546,series,,,,,True,,1
462,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
463,My Little Pony Equestria Girls: Rollercoaster of Friendship,2018,N/A,25 Nov 2018,N/A,"Animation, Comedy, Family, Musical, Romance, Sci-Fi","Ishi Rudell, Katrina Hadley(co-director)",Nick Confalone,"Ashleigh Ball, Andrea Libman, Rebecca Shoichet, Tabitha St. Germain",Rarity's friendship with Applejack is tested when Vignette Valencia hires her as her new designer for a theme park parade.,English,"USA, Canada",N/A,https://m.media-amazon.com/images/M/MV5BNDY4NmMzMjYtYTMzZS00YTViLTg0ODItMjliZDc5NjMzZTllXkEyXkFqcGdeQXVyMzQ3NDA3NDk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",N/A,6.4,156,tt8717590,movie,N/A,N/A,N/A,N/A,True,,
464,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
465,K,2012–,TV-14,05 Oct 2012,24 min,"Animation, Action, Drama, Fantasy, Mystery",N/A,N/A,"Todd Haberkorn, Sam Riegel, Stephanie Sheh, Johnny Yong Bosch","A young boy is wanted for a crime he has no recollection of committing and must go on the run, hunted by two kings and their forces.",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BMmEyNGJhMTUtMGMzNy00NDk4LTg5OGMtZGExMDNiM2E3MTEzXkEyXkFqcGdeQXVyMjI5MjU5OTI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,"1,623",tt2377452,series,,,,,True,,2
466,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
467,"Out of Many, One",2018,N/A,12 Dec 2018,34 min,"Documentary, Short","John Hoffman, Nanfu Wang",N/A,N/A,"The United States has long offered a promise of opportunity and safety to arriving immigrants - The American Dream. However, currently facing a time of deep political, social, and cultural divide, immigration has become a divisive issue.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMWVhNTJmODUtZmU5MC00OTdjLTkwNGUtNWJkYjYyNDEyMmUwXkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}]",N/A,5.2,184,tt9283302,movie,N/A,N/A,N/A,N/A,True,,
468,Vir Das: Losing It,2018,TV-MA,11 Dec 2018,67 min,Comedy,Marcus Raboy,Vir Das,Vir Das,"Losing It is a Vir Das Journey of Africa , India and America and religions. He touches many topics with audience laughing throughout.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZWFhNmFjMzQtZDE4OS00MjY2LWJlMTktN2UzYjk5Zjk5NzU2XkEyXkFqcGdeQXVyNjI0MDg2NzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",N/A,7.0,835,tt9315848,movie,11 Dec 2018,N/A,Netflix,N/A,True,,
469,Bad Banks,2018–,TV-G,30 Apr 2018,52 min,"Crime, Drama, Thriller",N/A,N/A,"Paula Beer, Barry Atsma, Désirée Nosbusch, Albrecht Schuch","Ambitious Jana is confronted with the unscrupulous machinations of the world of finance. Her working life is determined by egotism, the pressure to succeed and machismo. She soon has to decide how far she is prepared to go for her career.","German, English","Germany, Luxembourg",13 wins & 16 nominations.,https://m.media-amazon.com/images/M/MV5BZDM4ODc2OGMtMDFjZC00YTk3LWExMDAtYWY1YmY2OTNiZjJkXkEyXkFqcGdeQXVyNTM4OTY2MDU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}]",N/A,8.0,"3,567",tt6258718,series,,,,,True,,2
470,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
471,Trotsky,2017,N/A,06 Nov 2017,50 min,Biography,"Aleksandr Kott, Konstantin Statskiy",N/A,"Konstantin Khabenskiy, Mikhail Porechenkov, Maksim Matveev, Evgeniy Stychkin","In May 1940, on the outskirts of Mexico City, a detachment of Mexican Communists dressed as policemen attack the house of the former leader of the Russian revolution, Leon Trotsky. By an ...",Russian,Russia,N/A,https://m.media-amazon.com/images/M/MV5BMTZiZDk0NDctMDUyMS00YjkyLTkzNjItNTc2ODY3ZmU4NmJkXkEyXkFqcGdeQXVyMTAxMTQ3ODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",N/A,7.1,"1,210",tt7599132,series,,,,,True,,1
472,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
473,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
474,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
475,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
476,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
477,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
478,Mowgli: Legend of the Jungle,2018,PG-13,07 Dec 2018,104 min,"Adventure, Drama, Fantasy",Andy Serkis,"Callie Kloves (screenplay by), Rudyard Kipling (based on the stories of)","Christian Bale, Cate Blanchett, Benedict Cumberbatch, Naomie Harris","A human child raised by wolves must face off against a menacing tiger named Shere Khan, as well as his own origins.","English, Hindi","UK, USA",7 nominations.,https://m.media-amazon.com/images/M/MV5BMjMzODc2NzU5MV5BMl5BanBnXkFtZTgwNTMwMTE3NjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,6.5,"51,665",tt2388771,movie,07 Dec 2018,N/A,Netflix,N/A,True,,
479,Dogs of Berlin,2018–,TV-MA,07 Dec 2018,542 min,"Action, Crime, Drama, Thriller",N/A,N/A,"Felix Kramer, Fahri Yardim, Samy Abdel Fattah, Mohamed Issa",A politically sensitive murder forces two disparate detectives into a battle with the Berlin underworld and a confrontation with their own corruption.,German,Germany,N/A,https://m.media-amazon.com/images/M/MV5BMTY4MTczNzkyOF5BMl5BanBnXkFtZTgwNTUxMzQ4NjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}]",N/A,7.5,"8,262",tt6839788,series,,,,,True,,1
480,Pine Gap,2018,TV-MA,N/A,360 min,"Drama, Mystery, Thriller",N/A,"Greg Haddrick, Felicity Packard","Parker Sawyers, Jacqueline McKenzie, Steve Toussaint, Tess Haubrich","Set in the intensely secretive world of intelligence and the enigmatic US/Australia joint defence facility in central Australia, the spy-thriller Pine Gap delves into the famously strong alliance between the two countries.",English,Australia,N/A,https://m.media-amazon.com/images/M/MV5BMjhiZjFkOGUtNzFlNi00OWRjLTliM2ItYjRmMzhjZGU4YjU5XkEyXkFqcGdeQXVyODM5NjU1Mw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,"3,054",tt7371868,series,,,,,True,,1
481,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
482,Survivor,2015,PG-13,29 May 2015,96 min,"Action, Crime, Thriller",James McTeigue,Philip Shelby,"Paddy Wallace, Parker Sawyers, Bashar Rahal, Royce Pierreson","A Foreign Service Officer in London tries to prevent a terrorist attack set to hit New York City, but is forced to go on the run when she is framed for crimes she did not commit.","English, Pushto, Mandarin","USA, UK",N/A,https://m.media-amazon.com/images/M/MV5BMjE5NDM5MTQ0MF5BMl5BanBnXkFtZTgwMDEzNTUxNTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",28,5.6,"29,819",tt3247714,movie,23 Jun 2015,"$130,307",Alchemy,N/A,True,,
483,The American Meme,2018,N/A,07 Dec 2018,98 min,Documentary,Bert Marcus,Bert Marcus,"Kirill Bichutsky, Hailey Bieber, Amanda Cerny, Dane Cook","THE AMERICAN MEME follows the journeys of four shocking social media disruptors, Paris Hilton (@parishilton), Josh Ostrovsky (@thefatjewish), Brittany Furlan (@brittanyfurlan) and Kirill ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZjUyODkzNDYtZGU0OS00MjQ1LWFkYjQtNmYxNzBiOTZhNDY1XkEyXkFqcGdeQXVyMTY1NjUwMjA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,7.5,"12,157",tt8106160,movie,07 Dec 2018,N/A,Netflix,N/A,True,,
484,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
485,The Lord of the Rings: The Fellowship of the Ring,2001,PG-13,19 Dec 2001,178 min,"Action, Adventure, Drama, Fantasy",Peter Jackson,"J.R.R. Tolkien (novel), Fran Walsh (screenplay), Philippa Boyens (screenplay), Peter Jackson (screenplay)","Alan Howard, Noel Appleby, Sean Astin, Sala Baker",A meek Hobbit from the Shire and eight companions set out on a journey to destroy the powerful One Ring and save Middle-earth from the Dark Lord Sauron.,"English, Sindarin","New Zealand, USA",Won 4 Oscars. Another 115 wins & 124 nominations.,https://m.media-amazon.com/images/M/MV5BN2EyZjM3NzUtNWUzMi00MTgxLWI0NTctMzY4M2VlOTdjZWRiXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '92/100'}]",92,8.8,"1,575,088",tt0120737,movie,06 Aug 2002,"$314,000,000",New Line Cinema,N/A,True,,
486,The Lord of the Rings: The Return of the King,2003,PG-13,17 Dec 2003,201 min,"Adventure, Drama, Fantasy",Peter Jackson,"J.R.R. Tolkien (novel), Fran Walsh (screenplay), Philippa Boyens (screenplay), Peter Jackson (screenplay)","Noel Appleby, Ali Astin, Sean Astin, David Aston",Gandalf and Aragorn lead the World of Men against Sauron's army to draw his gaze from Frodo and Sam as they approach Mount Doom with the One Ring.,"English, Quenya, Old English, Sindarin","New Zealand, USA",Won 11 Oscars. Another 199 wins & 122 nominations.,https://m.media-amazon.com/images/M/MV5BNzA5ZDNlZWMtM2NhNS00NDJjLTk4NDItYTRmY2EwMWZlMTY3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '94/100'}]",94,8.9,"1,565,501",tt0167260,movie,25 May 2004,"$364,000,000",New Line Cinema,N/A,True,,
487,The Lord of the Rings: The Two Towers,2002,PG-13,18 Dec 2002,179 min,"Adventure, Drama, Fantasy",Peter Jackson,"J.R.R. Tolkien (novel), Fran Walsh (screenplay), Philippa Boyens (screenplay), Stephen Sinclair (screenplay), Peter Jackson (screenplay)","Bruce Allpress, Sean Astin, John Bach, Sala Baker","While Frodo and Sam edge closer to Mordor with the help of the shifty Gollum, the divided fellowship makes a stand against Sauron's new ally, Saruman, and his hordes of Isengard.","English, Sindarin, Old English","New Zealand, USA",Won 2 Oscars. Another 123 wins & 137 nominations.,https://m.media-amazon.com/images/M/MV5BNGE5MzIyNTAtNWFlMC00NDA2LWJiMjItMjc4Yjg1OWM5NzhhXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '87/100'}]",87,8.7,"1,412,418",tt0167261,movie,26 Aug 2003,"$339,700,000",New Line Cinema,N/A,True,,
488,The Dark Knight,2008,PG-13,18 Jul 2008,152 min,"Action, Crime, Drama, Thriller",Christopher Nolan,"Jonathan Nolan (screenplay), Christopher Nolan (screenplay), Christopher Nolan (story), David S. Goyer (story), Bob Kane (characters)","Christian Bale, Heath Ledger, Aaron Eckhart, Michael Caine","When the menace known as the Joker wreaks havoc and chaos on the people of Gotham, Batman must accept one of the greatest psychological and physical tests of his ability to fight injustice.","English, Mandarin","USA, UK",Won 2 Oscars. Another 153 wins & 159 nominations.,https://m.media-amazon.com/images/M/MV5BMTMxNTMwODM0NF5BMl5BanBnXkFtZTcwODAyMTk2Mw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '9.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",84,9.0,"2,184,673",tt0468569,movie,09 Dec 2008,"$533,316,061",Warner Bros. Pictures/Legendary,N/A,True,,
489,The Departed,2006,R,06 Oct 2006,151 min,"Crime, Drama, Thriller",Martin Scorsese,"William Monahan (screenplay), Alan Mak, Felix Chong","Leonardo DiCaprio, Matt Damon, Jack Nicholson, Mark Wahlberg",An undercover cop and a mole in the police attempt to identify each other while infiltrating an Irish gang in South Boston.,"English, Cantonese",USA,Won 4 Oscars. Another 94 wins & 139 nominations.,https://m.media-amazon.com/images/M/MV5BMTI1MTY2OTIxNV5BMl5BanBnXkFtZTYwNjQ4NjY3._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",85,8.5,"1,126,734",tt0407887,movie,13 Feb 2007,"$132,300,000",Warner Bros. Pictures,N/A,True,,
490,The Dark Knight Rises,2012,PG-13,20 Jul 2012,164 min,"Action, Adventure",Christopher Nolan,"Jonathan Nolan (screenplay), Christopher Nolan (screenplay), Christopher Nolan (story), David S. Goyer (story), Bob Kane (characters)","Christian Bale, Gary Oldman, Tom Hardy, Joseph Gordon-Levitt","Eight years after the Joker's reign of anarchy, Batman, with the help of the enigmatic Catwoman, is forced from his exile to save Gotham City from the brutal guerrilla terrorist Bane.","English, Arabic","UK, USA",Nominated for 1 BAFTA Film Award. Another 38 wins & 101 nominations.,https://m.media-amazon.com/images/M/MV5BMTk4ODQzNDY3Ml5BMl5BanBnXkFtZTcwODA0NTM4Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78,8.4,"1,444,937",tt1345836,movie,03 Dec 2012,"$448,130,642",Warner Bros. Pictures,N/A,True,,
491,Russell Brand: Re: Birth,2018,N/A,04 Dec 2018,63 min,Comedy,Chris Howe,N/A,Russell Brand,Russell Brand gets loquacious in London as he ruminates on the state of the world and marvels over how his life changed the moment he became a father.,N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZjIyZTM3YWItNzY3Ni00ODg4LWFhOWMtODM5ZWQ0MjhjYjQ4XkEyXkFqcGdeQXVyMTY5OTQzNzY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,964,tt9349942,movie,N/A,N/A,N/A,N/A,True,,
492,The Sound of Your Heart Reboot,2018–,N/A,29 Oct 2018,N/A,Comedy,N/A,N/A,"Sung Hoon, Yuri Kwon, Hye-jin Shim, Jin-mo Joo","Webtoonist Cho Seok is back with more anecdotes of mix-ups, unintended antics and bathroom blunders.",Korean,South Korea,N/A,https://m.media-amazon.com/images/M/MV5BZjE0MTE3ODQtYzM5OS00NmQ3LThkYmMtY2Q2ZmI5NWJhOTNjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",N/A,5.5,39,tt7885558,series,,,,,True,,N/A
493,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
494,Teefa In Trouble,2018,Not Rated,20 Jul 2018,155 min,"Action, Comedy, Crime, Romance",Ahsan Rahim,"Ahsan Rahim (screenplay), Ahsan Rahim (story), Ali Zafar (screenplay), Ali Zafar (story), Danyal Zafar (screenplay), Danyal Zafar (story)","Ali Zafar, Maya Ali, Mehmood Aslam, Nayyar Ejaz",Teefa goes to Poland to get Anya to Pakistan to marry Butt gangster's son but lands up in trouble with Anya's gangster father and the Polish police.,Urdu,Pakistan,1 win.,https://m.media-amazon.com/images/M/MV5BYmY1ZWJjZjItNzhiYy00YTI0LTk3OGUtYmM4MDk5YThjYzBmXkEyXkFqcGdeQXVyNTM3MzQ3NzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,"2,978",tt8043306,movie,N/A,N/A,Lightingale Productions,N/A,True,,
495,Prison Break,2005–2017,TV-14,29 Aug 2005,44 min,"Action, Crime, Drama, Mystery, Thriller",N/A,Paul Scheuring,"Dominic Purcell, Wentworth Miller, Robert Knepper, Amaury Nolasco","Due to a political conspiracy, an innocent man is sent to death row and his only hope is his brother, who makes it his mission to deliberately get himself sent to the same prison in order to break the both of them out, from the inside.","English, Arabic, Spanish","UK, USA",Nominated for 2 Golden Globes. Another 8 wins & 31 nominations.,https://m.media-amazon.com/images/M/MV5BMTg3NTkwNzAxOF5BMl5BanBnXkFtZTcwMjM1NjI5MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}]",N/A,8.3,"445,618",tt0455275,series,,,,,True,,5
496,The People vs. Larry Flynt,1996,R,10 Jan 1997,130 min,"Biography, Drama",Milos Forman,"Scott Alexander, Larry Karaszewski","Woody Harrelson, Courtney Love, Edward Norton, Brett Harrelson",The story of a controversial pornography publisher and how he became a defender of free speech.,English,USA,Nominated for 2 Oscars. Another 22 wins & 33 nominations.,https://m.media-amazon.com/images/M/MV5BMTY3NjA3OTY2Nl5BMl5BanBnXkFtZTgwMjAyNjQxMTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79,7.3,"85,127",tt0117318,movie,01 Jan 1998,N/A,Columbia Pictures,N/A,True,,
497,The Covenant,2006,PG-13,08 Sep 2006,97 min,"Action, Adventure, Fantasy, Horror, Mystery, Thriller",Renny Harlin,J.S. Cardone,"Steven Strait, Laura Ramsey, Sebastian Stan, Taylor Kitsch","Four young men who belong to a New England supernatural legacy are forced to battle a fifth power long thought to have died out. Meanwhile, jealousy and suspicion threaten to tear them apart.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNjI1MTM1OTEwMV5BMl5BanBnXkFtZTcwODYzNzUzMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '4%'}, {'Source': 'Metacritic', 'Value': '19/100'}]",19,5.3,"45,517",tt0475944,movie,02 Jan 2007,"$23,292,105",Screen Gems,N/A,True,,
498,PJ Masks,2015–,TV-Y,18 Sep 2015,24 min,"Animation, Action, Adventure, Family, Fantasy, Sci-Fi",N/A,N/A,"Kyle Breitkopf, Addison Holley, Juan Luis Bonilla, Brianna Daguanno","Three children become superheroes at night. During the school day a problem arises, and during the night the culprit is found by the PJ Masks and the problem gets solved by sharing ideas, ...","French, English","France, UK",2 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BODA5ZGM4YzEtZTVlNS00M2YxLWE4YjYtMTU5OWNiYzFjOWVhXkEyXkFqcGdeQXVyMjM5NDQzNTk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]",N/A,5.7,696,tt4148744,series,,,,,True,,2
499,Bobby Robson: More Than a Manager,2018,N/A,01 Jun 2018,104 min,"Documentary, Sport","Gabriel Clarke, Torquil Jones",Gabriel Clarke,"Gary Lineker, José Mourinho, Ronaldo, Alan Shearer","The definitive portrait of the late English football manager Sir Bobby Robson, one of the game's most inspirational and influential figures, whose legacy lives on far beyond the football field.",English,UK,N/A,https://m.media-amazon.com/images/M/MV5BMDkwNmExYmItZGNkNi00MzMxLTkwNTctZTc5YWNiYzg3OWU2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,8.2,"2,018",tt6864864,movie,N/A,N/A,Noah Media Group,N/A,True,,
500,Derren Brown: The Great Art Robbery,2013,N/A,13 Dec 2013,70 min,"Documentary, Crime",Jon Richards,"Stephen Long, Iain Sharkey","Derren Brown, Julian Klinger",Derren has bet a renowned art collector that he can steal a painting from under his nose - and attempts to use OAP's to pull it off.,English,UK,N/A,https://m.media-amazon.com/images/M/MV5BYmJjMDExY2ItMGM5NC00OWFiLWJiZmItOWFiMDg2NTY1ZGNmXkEyXkFqcGdeQXVyMTgzMTUxOTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",N/A,7.6,363,tt3427722,movie,N/A,N/A,N/A,N/A,True,,
501,Battle,2018,TV-MA,28 Sep 2018,95 min,"Drama, Music, Romance",Katarina Launing,"Karsten Fullu, Maja Lunde","Lisa Teige, Fabian Svegaard Tapia, Vebjørn Enger, Stig R. Amdam","Amalie works hard to fit in to a world where having it all is what matters - looks, money and dancing skills. Then she meets Michael, the street-dancer, who is different from any other person she has met.","Norwegian, English","Norway, Denmark, Netherlands, Sweden",N/A,https://m.media-amazon.com/images/M/MV5BOWUzMTkwYjEtZmEyZi00ZTU5LWE3ZTMtM2ZkYmE0ZjNhMjRhXkEyXkFqcGdeQXVyNTkzMzAwNzg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",N/A,6.0,"3,057",tt6854672,movie,N/A,N/A,N/A,N/A,True,,
502,The Little Mermaid,2018,PG,17 Aug 2018,85 min,"Adventure, Drama, Fantasy, Romance","Blake Harris, Chris Bouchard(co-director)","Blake Harris, Hans Christian Andersen (inspired by the fairytale)","William Moseley, Poppy Drayton, Loreto Peralta, Armando Gutierrez",A young reporter and his niece discover a beautiful and enchanting creature they believe to be the real little mermaid.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNjhiYzE5YjctZTg4ZS00OWEwLWIyZGItMjZjNWVjODZmNDBkXkEyXkFqcGdeQXVyNjQ3NTcyNzQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}]",N/A,4.2,"7,412",tt5493944,movie,N/A,N/A,Working Title,N/A,True,,
503,Christiane Amanpour: Sex & Love Around the World,2018–,N/A,17 Mar 2018,N/A,Documentary,N/A,N/A,Christiane Amanpour,"CNN's award-winning journalist, Christiane Amanpour travels around the world to talk with women about the rules of engagement in relationships and intimacy. In this six-part documentary ...",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BOTI1ZjAyMGQtZmEwOC00ZTYzLThmZTEtZjg3NGFiYzg4MWUwXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,565,tt8205180,series,,,,,True,,1
504,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
